"id","nom","ingredients"
2139472312,Carré aux framboises ,"framboise,sirop d’érable,amidon de maïs.farine sans gluten bio( riz brun, quinoa,sarrasin,tapioca,amarante,lin moulu ,gom xanthane et guar, poudre à pâte,)sucre d coco,flocons de sarrasin et de quinoa, huile de coco/tournesol ,cannelle "
2139472313,Pâté chinois,"bœuf haché highland, pomme de terre, maïs  ,beurre, crème , poudre ail et d’oignon, sel de mer, poivre noir."
2139472314,Bagel sésame,"farine non blanchie, eau, 
huile canola, levure, sel non traité
croûte : sésame"
2139472315,POULET AU BEURRE à l'indienne,"poitrine de poulet en cube,lait de coco bio,oignon,pâte de tomate, pâte de cari rouge,miel,beurre clarifié,garam masala,gingembre,ail,cardamone,sel de mer."
2139472316,Levure instantanée,""
2139472317,Poulet au beurre à l’indienne avec riz et légumes ,"poitrine de poulet en cube,lait de coco bio,oignon,pâte de tomate, pâte de cari rouge,miel,beurre clarifié,garam masala,gingembre,ail,cardamone,sel de mer.avec riz basmati menthe , coriandre, et légumes"
2139472318,Savon feutré ,"huile d'olive, eau, huile de palme*, huile de coco*, soude caustique, beurre de cacao*, huile de tournesol*, beurre de karité*, huile de ricin*, huiles essentielles ou fragance.

*issu de l'agriculture biologique"
2139472319,Croustillant au miel,"sarrasin, tournesol, sésame, chanvre, miel, lin, tahini, huile de canola, romarin, sapin, sel de merù"
2139472322,GÂTEAU AUX CAROTTES GLACÉ ,"carottes,farine sans gluten *bio(de riz brun, quinoa, sarrasin, tapioca, amarante, graines lin moulu, gomme  xanthan )sucre de coco *,oeufs, huile de pépin de raisin ,lait de riz ,poudre à pâte , vanille.sucre à glacer, fromage à la crème, beurre ,jus de citron"
2139472323,IPA Smash MOSAIC ,""
2139472324,Scotch Ale au miel,""
2139472325,Vin d'orge anglais,""
2139472326,savon #8,"savon glycérine au miel et à l’avoine
glycérine à l’avoine, miel, huile essentielle de miel

"
2139472327,savon #1,"savon glycérine lait de chèvre et miel
glycérine lait de chèvre, miel, poudre de mica cerise, huile essentielle de rose, graines de vanille
"
2139472328,savon #5,"5. savon glycérine au miel et sel de mer rose
glycérine beurre de karité, miel, huile essentielle de frankincense, sel de mer rose
"
2139472329,savon # 2,"savon glycérine au miel et à la lavande
glycérine blanche, miel, huile essentielle de lavandes, fleurs de lavandes

"
2139472330,savon #3,"savon glycérine à l’huile d’olive et miel
glycérine transparente, miel, poudre de mica bleu perle, huile essentielle de lavandes et lavandes
"
2139472331,Plant de kale vert,jeune plant en pot
2139472332,plant de tomate rouge bio glamour,jeune plant
2139472333,Pesto de tomates Séchées,"tomates séchées, huile végétale, parmesan, noix de pacanes, noix de grenoble, huile d’olive, ail,  épices,  sel  et  poivre."
2139472334,Caramel Érable et Canneberge,"sirop d’érable pur, sirop de maïs, lait concentré, canneberges fraîches."
2139472335,Beurre de canneberge,"canneberges,  sucre, beurre, eau, lait condensé, citron."
2139472336,Moutarde à la canneberge,"moutarde à l’ancienne, moutarde de dijon,canneberges, sucre, eau, lait condensé, huile de tournesol."
2139472337,Ketchup aux tomates et fruits,"tomates, oignons, piments rouges, poires, vinaigre balsamique blanc, jus de citron, sucre, miel, huile canola, huile d’olive, beurre, épices, sel, poivre."
2139472338,Vinaigrette Cann. Érable & Balsamique,"jus de canneberge pur, vinaigre balsamique blanc, eau, sirop d’érable, huile de canola, huile d’olive, épices.  "
2139472339,Pâté veau et poulet ,"veau, poulet, porc, oignons,
crème de champignons, crème de poulet, vin blanc, bouillon de poulet, patates,                       
fines herbes, sel, poivre.

fond : farine non blanchie, huile végétale,eau, sucre, sel, bicarbonate de soude.
badigeonné d'oeufs et de poulet."
2139472340,Pâté Veau - Pommes - Canneberges,"veau, porc, oignons, canneberges séchées, pommes, patates, bouillon de légumes,miel, fines herbes, moutarde sèche, sucre, épices, sel, poivre.
fond : farine non blanchie, huile végétale,
eau, sucre, sel, bicarbonate de soude.
badigeonné d'oeufs et de crème.
"
2139472341,Pâté 3 viandes,"porc, bœuf, veau, oignons espagnols, patates, épices, fines herbes, ail, sel, poivre.
fond : farine non blanchie, huile végétale,
eau, sucre, sel, bicarbonate de soude.
badigeonné d'œufs et de crème.
"
2139472342,Pâté Mexicain,"boeuf, fèves rouges, oignons, céleri, poivrons rouges, tomates, concombres, 
choux-fleurs, vinaigre, fromage mozzarella, sirop de maïs, épices, sel, poivre, sucre, sulfites.
fond : farine non blanchie, huile végétale, eau, sucre, sel, bicarbonate de soude.
badigeonné d'oeufs et de crème.
"
2139472343,Pâté au millet,"oignons, champignons, carottes, céleri,millet, eau, sauce tamari, flocons d'avoine,levure alimentaire, épices, beurre, bouillon de légumes, ail, sel, poivre.
fond : farine non blanchie, huile végétale, eau, sucre, sel, bicarbonate de soude.
badigeonné de lait d’amande.
"
2139472344,LAITUE bio feuille de chêne verte,laitue
2139472345,Lingot fraise-rhubarbe,"sucre, oeufs, farine, beurre, crème 35%, chocolat blanc, fraises, rhubarbe, poudre d'amande, glucose, amandes, nappage abricot, tapioca, gélatine, gousse vanille."
2139472346,Bombe Alaska caramel-mandarine,"lait, crème 35%, sucre, oeufs, purée de mandarine, farine, beurre, chocolat noir, chocolat lait, cacao, huile, poudre d'amande, vanille, poudre à pâte, soda, sel."
2139472347,Pâté au saumon,"saumon frais, patates, oignons crème, beurre, graisse, épices, sel, poivre.
fond : farine non blanchie, huile végétale, eau, sucre, sel, bicarbonate de soude.
badigeonné d'œufs et de crème.
"
2139472348,Tarte aux canneberges,"canneberges, sucre, eau, oeufs, farine non blanchie, vanille.
fond : farine non blanchie, beurre, eau, sel.
"
2139472349,Tarte choco-pacane,"cacao, sirop de maïs, oeufs, sucre, chocolat, pacanes, essence de vanille.
fond : farine non blanchie, beurre, eau, sel.
"
2139472350,Tarte bleuets et canneberges,"bleuets, canneberges, sucre, stabilisateur, eau, coustarde (flocons d'avoine, farine, cassonade, margarine, beurre).
fond : farine non blanchie, beurre, eau, sel.
"
2139472351,Tourte dinde et canneberge,"dinde, poulet, crème, carottes, buillon de poulet, vvin blanc, oignons, farine, beurre, fines herbes, sel, poivre.  
fond: farine non blanchie, beurre, eau, sel.  badigeonné d'oeufs et de crème."
2139472352,Pâté 5 viandes,"porc, boeuf, veau, poulet, cerf, patates, oignons, vin rouge, bouillon de boeuf, bouillon de poulet, fines herbes, épices, ail, sel, poivre.
fond : farine non blanchie, huile végétale, eau, sucre, sel, bicarbonate de soude.
badigeonné d'oeufs et de crème.
"
2139472353,Pizza fine - La Tomaterie,"fromage mozzarella, tomates, oignons,poivrons rouges, pesto de tomates (tomates 
séchées, huile végétale, parmesan, noix de pacanes, noix de grenoble, huile d'olive, ail, fines herbes, sel, poivre), basilic, citron, 
épinards, sucre, mélasse, sirop de maïs. 
fond : farine non blanchie, beurre, eau, sel. 
"
2139472354,Feuilleté de la Tomaterie,"zucchini, fromage de chèvre, pesto de tomates (tomates séchées, huile végétale, parmesan, noix de pacane, noix de renoble, huile d'olive, ail, fines herbes, sel, poivre), jus de citron, fines herbes, beurre, épices.
fond : farine non blanchie, margarine d'huile végétale non hydrogénée, eau, sel.
badigeonné d'oeufs et de crème.
"
2139472355,Quiche au jambon,"jambon, crème, oignons, poivrons rouges, pesto de tomates (tomates séchées, huile végétale, parmesan, noix de pacanes, noix de grenoble, huile d'olive, ail, fines herbes, 
sel, poivre), beurre, fromage mozzarella.
fond : farine non blanchie, beurre, eau, sel.
"
2139472356,Quiche aux champignons,"champignons, épinards, vin blanc, crème, oeufs, épices, sel, poivre.
fond : farine non blanchie, beurre, eau, sel.
"
2139472357,Tarte aux tomates,"tomates, fromage mozzarella, fromage feta, oignons, pesto de tomates (tomates séchées, huile végétale, parmesan, noix de pacanes, noix de grenoble, huile d'olive, ail, fines herbes, sel, poivre), basilic frais, moutarde de dijon.
fond : farine non blanchie, beurre, eau, sel.
"
2139472358,Pâté cerf,"cerf rouge, oignons, carottes, céleri, flocons d'avoine, bouillon de légumes, épices, sel, poivre.
fond : farine non blanchie, huile végétale,
eau, sucre, sel, bicarbonate de soude.
badigeonné d'oeufs et de crème.
"
2139472359,Pâté de poulet et légumes,"poulet, carottes, pois verts, concentré de bouillon de poulet, lait en poudre, crème, épices, fines herbes, sel, poivre.
fond : farine non blanchie, huile végétale,
eau, sucre, sel, bicarbonate de soude.
badigeonné d'oeufs et de crème.
"
2139472360,Ratatouille,"tomates, zucchinis, poivrons rouges, aubergines, oignons, sirop d'érable, jus de citron, épices, fines herbes, huile de canola, beurre, ail, sel, poivre.
"
2139472361,Salade de cousccous,"couscous, pois chiches, oignons, carottes, céleri, canneberges séchées, mandes, vinaigrette wafu, persil, bouillon de poulet, beurre, huile de canola, jus de citron, sucre, sel, poivre.
"
2139472362,Salade de quinoa,"quinoa, eau, poivrons rouges, canneberges séchées, maïs en grains, pois verts, céleri, oignons, persil, jus de citron, vinaigre balsamique blanc, sirop d'érable, huile de canola, bouillon de poulet, huile d'olive, huile de sésame.
"
2139472363,Salade de légumineuses,"pois chiches, fèves rouges, canneberges séchées, lentilles, poivrons, jus de canneberges pur, vinaigre balsamique blanc, pesto de tomates (tomates séchées, huile végétale, parmesan, noix de pacanes, noix de grenoble, huile d'olive, ail, fines herbes, sel, poivre), graines de tournesol, sirop d'érable, fromage parmesan, noix de pin."
2139472364,Soupe repas,"tomates, pois chiches, fèves rouges, pois verts, maïs en grains, zucchinis, poivrons rouges, aubergines, oignons, 
sirop d'érable, épices, fines herbes, 
jus de citron, huile de canola, beurre, ail, bouillon de poulet, eau, sel, poivre.
"
2139472365,Velouté de tomates,"tomates, poires, crème, gingembre, beurre, pernod, échalotes, sirop d'érable, farine non blanchie, huile d'olive, ail, épices, sel, poivre.
"
2139472368,AA-Ensemble cadeau maman # 1,petit emballage cadeau
2139472369,AA-Ensemble cadeau maman #2 ,gros emballage cadeau
2139472370,Canneberges - Choco,"chocolat semi-sucré noir (sucre, liqueur de chocolat, beurre de cacao, liqueur de chocolat alcalinise, lécithine de soya, vanille, sel, saveur artificielle), canneberges séchées, glaçage de confiseur, gomme arabique."
2139472371,Boisson alcoolisée à base de miel - Cerise pomelo,""
2139472372,"Boisson alcoolisée à base de miel - melon d'eau, fraise et cerise",""
2139472373,Boisson alcoolisée à base de miel - Mix découverte,""
2139472375,Ensemble pour le bain,"orange épicée : beurre karité, huiles d'olive, coco, ricin, cire d'abeille, hydroxyde de sodium, argile blanche, huiles essentielles orange douce, cannelle, clou de girofle. fleuri : huile olive, coco, canola, ricin, lard, hydroxyde de sodium, fleur calendula. mini-bombes : bicarbonate de soude, acide citrique, sucre, fécule de maïs, huile coco, fragrance naturelle, mica. coeurs fondants : bicarbonate de soude, acide citrique, fécule de maïs, avoine colloïdale, beurres cacao et karité, huile olive, fragrance naturelle. pour les autres, voir les fiches individuelles svp."
2139472376,Salade Entrée côté jardin,"laitue 
carottes bio
olives
fromage
sauce maison"
2139472378,Trio terrines - Fêtes des pères ,terrines de pintade
2139472379,Trio terrines mousse - Fêtes des pères ,"2 terrines de pintade + 1 mousse de pintade"
2139472380,Magret confit,"magret de canard, sel, poivre"
2139472381,confit d'oignon à l'érable,"oignons,cassonade,sirop d'érable,vin rouge,vinaigre de vin, sel et poivre"
2139472382,confit d'oignon à la camerise,"oignons,cassonade,camerise,vin rouge,vinaigre de vin, sel et poivre"
2139472383,confit d'oignon à l'argousier,"oignons,cassonade,argousier,vin blanc,vinaigre de vin, sel et poivre"
2139472384,confit d'oignon à la bière stout,"oignons,cassonade,bière stout (multi-brasses),vinaigre de vin, sel et poivre"
2139472385,confit d'oignon à la bière La fabuleuse (bleuets),"oignons,cassonade,bière la fabuleuse (multi-brasses),vinaigre de vin, sel et poivre"
2139472386,confit d'oignon à la bière Toast,"oignons,cassonade,bière toast(multi-brasses),vinaigre de vin, sel et poivre"
2139472387,confit d'oignon à la bière Buck au nez rouge,"oignons,cassonade,bière buck au nez rouge(multi-brasses),vinaigre de vin, sel et poivre"
2139472388,Confit d'oignon aux canneberges,"oignons, canneberges, sucre,  jus canneberge pur, huile de tournesol, vinaigre balsamique blanc, huile olive, sel, épices."
2139472389,Sauce aux canneberges,"canneberges, sucre, eau, jus de citron."
2139472390,Boîtier - 3 pots découvertes,"-pesto de tomates séchées
     -délice canneberges et pommes     
-confit d'oignon aux canneberges"
2139472391,Canneberges - Yogourt,"enrobage a saveur de yogourt (sucre, huile de palmiste partiellement hydrogénée, yogourt sans gras sec (lait non gras et culture de yogourt), colorant artificiel, lécithine de soja (émulsifiant), sel et vanille), canneberges, gomme arabique, glaçage de confiseur."
2139472392,Sauce - Tomates Maison,"tomates, oignons, piments, céleri, sucre, ail, fines herbes, épices, sel, poivre."
2139472393,Sauce BBQ,"tomates, oignons, sirop d’érable, mélasse, canneberge, huile olive, épices, fines herbes, sel, poivre. "
2139472394,Délice - Canneberge et Pomme,"canneberges, pommes, sucre."
2139472395,Le p'tit frais moulé aux fraises,"fromage frais de chèvre, fraises, sel, chlorure de calcium"
2139472396,Kombucha mangue/rhubarbe,"eau filtrée, culture de kombucha, jus de canne évaporé*, chaga, thé*, mangue*, ananas, citronnelle, feuille de framboisier, cerise morelo, pétale de tournesol, myrte citronné, rhubarbe, fraise, poire *certifié biologique"
2139472397,Kombucha Roïboos/Hibiscus,"eau filtrée, culture de kombucha, jus de canne évaporé*, chaga, thé*, hibiscus*, roïboos*, morceaux de pomme*, baie d'églantier*, pelure d'orange douce*, arômes biologiques*,arômes naturel de fruit de la passion et d'abricot*, poivre rose*, pétale de bleuet*  *certifié biologique"
2139472398,Kombucha Cassis/Pamplemousse,"eau filtrée, culture de kombucha, jus de canne évaporé*, chaga, thé*, pamplemousse*, cassis, thé au jasmin*  *certifié biologique"
2139472399,Kombucha Gingembre,"eau filtrée, culture de kombucha, jus de canne évaporé*, chaga, thé*, gingembre*  *certifié biologique"
2139472400,Moutarde au miel,"farine de moutarde, eau, vinaigre de vin, sel, curcuma, miel, sucre de canne biologique, poivre"
2139472402,Champignons shiitake,""
2139472403,chair à saucisse CIBOULETTE,même que la saucisse ciboulette.
2139472404,Ensemble pour bébé,"svp, voir les produits séparément. "
2139472405,Cre Tonton de veau,"veau haché bio
bouillon de poulet
oignons
sel
poivre"
2139472406,Sauce pour pâtes XTRA VIANDE douce,"veau porc boeuf
tomates
oignons
assaisonnements"
